lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,2.0,19,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed001,0.20869717939642446,0.37808641975308643,0.25793650793650796,0.407088122605364,13.26530612244898,0.6336134453781513,0.20869779987404521,0.37808641975308643,0.25793650793650796,0.407088122605364,13.26530612244898,0.6336134453781513,1,0
36,kred,0.5,2.0,6,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed004,0.586951398771336,0.017746913580246913,0.06547619047619048,0.006226053639846743,71.73913043478261,10.516483516483518,0.5869364484802269,0.017746913580246913,0.06547619047619048,0.006226053639846743,71.73913043478261,10.516483516483518,0,0
36,kred,0.5,2.0,35,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E35p00_sig0p100_seed004,0.016486511172259757,0.7260802469135802,0.38492063492063494,0.8084291187739464,10.30818278427205,0.47613405551794175,0.016486693887383982,0.7260802469135802,0.38492063492063494,0.8084291187739464,10.30818278427205,0.47613405551794175,1,0
36,kred,0.5,2.0,13.5,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p50_sig0p100_seed002,0.05303782524212103,0.0,0.0,0.0,0.0,0.0,0.053043400774473774,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,50,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E50p00_sig0p000_seed000,0.00026253223868464724,0.8726851851851852,0.4246031746031746,0.9808429118773946,9.460654288240494,0.43289620535714285,0.00026253524127849343,0.8726851851851852,0.4246031746031746,0.9808429118773946,9.460654288240494,0.43289620535714285,1,0
36,kred,0.5,2.0,11,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed000,0.025807246603515164,0.0,0.0,0.0,0.0,0.0,0.025810274268819513,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,35,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E35p00_sig0p100_seed001,0.003790458237230263,0.8314043209876543,0.5257936507936508,0.9051724137931034,12.296983758700696,0.5808767951625095,0.0037905097025358477,0.8314043209876543,0.5257936507936508,0.9051724137931034,12.296983758700696,0.5808767951625095,1,0
36,kred,0.5,2.0,40,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E40p00_sig0p100_seed004,1.0,0.0,0.0,0.0,0.0,0.0,0.09879868746989304,0.2037037037037037,0.13095238095238096,0.22126436781609196,12.5,0.5918367346938775,1,0
36,kred,0.5,2.0,25,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed004,0.09539190212075595,0.5250771604938271,0.35714285714285715,0.5656130268199234,13.22556943423953,0.6314261521712834,0.09539696624250757,0.5250771604938271,0.35714285714285715,0.5656130268199234,13.22556943423953,0.6314261521712834,1,0
36,kred,0.5,2.0,12.5,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p100_seed003,0.37469609913822666,0.11535493827160494,0.16468253968253968,0.10344827586206896,27.759197324414714,1.591931216931217,0.37469913224469964,0.11535493827160494,0.16468253968253968,0.10344827586206896,27.759197324414714,1.591931216931217,1,0
36,kred,0.5,2.0,13.5,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p50_sig0p100_seed004,0.19713778889849345,0.03665123456790124,0.1388888888888889,0.011973180076628353,73.6842105263158,11.6,0.19713864628955247,0.03665123456790124,0.1388888888888889,0.011973180076628353,73.6842105263158,11.6,0,0
36,kred,0.5,2.0,10.5,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed004,0.07897576447921625,0.0038580246913580245,0.00992063492063492,0.0023946360153256703,50.0,4.142857142857143,0.07899251185822037,0.0038580246913580245,0.00992063492063492,0.0023946360153256703,50.0,4.142857142857143,0,0
36,kred,0.5,2.0,13,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p100_seed000,0.0777956863202139,0.0,0.0,0.0,0.0,0.0,0.07780278844233543,0.0,0.0,0.0,0.0,0.0,0,0
