lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,1.8,20,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E20p00_sig0p400_seed001,0.0028632664066895086,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266408548793,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,6,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E6p00_sig0p400_seed000,0.00034514478470077737,0.0,0.0,0.0,0.0,0.0,0.0003451447846993827,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,25,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E25p00_sig0p400_seed001,0.002863266402018909,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266407636535,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,22,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E22p00_sig0p400_seed001,0.002863266405295689,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664082918276,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,40,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E40p00_sig0p400_seed002,1.0,0.0,0.0,0.0,0.0,0.0,0.01620046345746816,0.23109567901234568,0.23412698412698413,0.2303639846743295,19.69949916527546,1.0163350163350164,1,0
36,kred,0.5,1.8,0,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E0p00_sig0p400_seed001,0.0027400441422100446,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0027400441422093073,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,25,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E25p00_sig0p400_seed000,0.0003451447848920472,0.0,0.0,0.0,0.0,0.0,0.0003451447846997927,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,13.5,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E13p50_sig0p400_seed000,0.0003451447847327092,0.0,0.0,0.0,0.0,0.0,0.0003451447846994449,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,12,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E12p00_sig0p400_seed001,0.0028632664088677168,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664089977386,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,14,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E14p00_sig0p400_seed000,0.00034514478473766485,0.0,0.0,0.0,0.0,0.0,0.00034514478469945084,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,35,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E35p00_sig0p400_seed001,0.0028632663664116403,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664006113385,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,6,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E6p00_sig0p400_seed002,0.011957844619510898,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.011957844619493504,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,22,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E22p00_sig0p400_seed000,0.00034514478485641686,0.0,0.0,0.0,0.0,0.0,0.0003451447846996763,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,50,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E50p00_sig0p400_seed000,0.0005478112854931372,0.0,0.0,0.0,0.0,0.0,0.0005478112736479409,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,10,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E10p00_sig0p400_seed001,0.0027400441421096453,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0027400441421862676,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,11.5,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E11p50_sig0p400_seed001,0.002863266408892771,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266409007091,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,50,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E50p00_sig0p400_seed001,1.0,0.0,0.0,0.0,0.0,0.0,0.0014905038717377397,0.06365740740740741,0.047619047619047616,0.06752873563218391,14.545454545454545,0.7051671732522796,1,0
36,kred,0.5,1.8,8,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E8p00_sig0p400_seed001,0.0027400441421772358,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0027400441422000777,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,16,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E16p00_sig0p400_seed002,0.011957844619473057,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.01195784461949515,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,12.5,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E12p50_sig0p400_seed001,0.0028632664088189337,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664089885108,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,14,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E14p00_sig0p400_seed001,0.0028632664086036264,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266408945777,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,30,0.4,0,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E30p00_sig0p400_seed000,0.0003451447849098166,0.0,0.0,0.0,0.0,0.0,0.0003451447846998372,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,1.8,8,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E8p00_sig0p400_seed002,0.011957844619532159,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.01195784461949361,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,22,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E22p00_sig0p400_seed002,0.013678929726596742,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.01367892972531339,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,14,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E14p00_sig0p400_seed003,0.0008260958423612064,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427142393,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,19,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E19p00_sig0p400_seed001,0.0028632664072001874,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664086535495,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,13.5,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E13p50_sig0p400_seed002,0.011957844619591367,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.011957844619494595,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,40,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E40p00_sig0p400_seed001,0.003252913093000673,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.003252913021396488,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,15,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E15p00_sig0p400_seed002,0.011957844619525907,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.011957844619494798,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,50,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E50p00_sig0p400_seed002,1.0,0.0,0.0,0.0,0.0,0.0,0.0021248378185442876,0.08989197530864197,0.051587301587301584,0.09913793103448276,11.158798283261802,0.5203588681849551,1,0
36,kred,0.5,1.8,16,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E16p00_sig0p400_seed003,0.0008260958423778074,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427156787,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,18,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E18p00_sig0p400_seed002,0.012896733612047238,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.012896733599834844,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,13.5,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E13p50_sig0p400_seed001,0.0028632664086898846,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266408963108,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,10.5,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E10p50_sig0p400_seed001,0.002740044142083438,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0027400441421810257,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,8,0.4,4,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E8p00_sig0p400_seed004,0.0001537881983579379,0.023148148148148147,0.047619047619047616,0.017241379310344827,40.0,2.761904761904762,0.00015378819835708057,0.023148148148148147,0.047619047619047616,0.017241379310344827,40.0,2.761904761904762,0,0
36,kred,0.5,1.8,13.5,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E13p50_sig0p400_seed003,0.0008260958423581116,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427140747,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,18,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E18p00_sig0p400_seed003,0.0008260958424105888,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427171653,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,11,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E11p00_sig0p400_seed001,0.0028632664089358367,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266409013331,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
